MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status
5,Rural,Kalutara,49,9,1,4,Male,2007,9.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Kalutara,50,3,1,3,Male,2006,5.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Kalutara,50,7,1,3,Male,1998,10.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,51,3,1,3,Female,1994,4.0,29,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Rural,Kalutara,51,3,1,4,Male,1998,7.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,51,7,1,3,Male,9999,,20,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,51,7,1,4,Male,9999,,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,52,3,1,3,Female,1999,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
6,Rural,Kalutara,53,7,1,4,Male,2004,3.0,19,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,54,9,1,3,Female,1998,2.0,25,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,54,9,1,4,Male,2002,7.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Rural,Kalutara,55,3,1,2,Male,1996,6.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,55,3,1,3,Female,2001,6.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,55,3,1,4,Female,2002,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Kalutara,56,3,1,4,Female,1997,6.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Rural,Kalutara,57,4,1,2,Male,1994,11.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,57,8,1,3,Female,2003,12.0,19,Passed Grade 12,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Rural,Kalutara,58,2,1,3,Male,1995,12.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed
6,Rural,Kalutara,58,2,1,4,Female,1998,9.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
6,Rural,Kalutara,58,6,1,3,Female,2003,6.0,20,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,59,4,1,2,Female,2002,3.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Kalutara,60,4,1,3,Male,1995,11.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Kalutara,60,8,1,3,Male,1998,8.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,2.0,9.0,1.0,,Not in Labour Force
6,Rural,Kalutara,60,8,1,4,Female,2008,6.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Kalutara,61,6,1,3,Female,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Kalutara,61,6,1,4,Male,1999,12.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,63,8,1,4,Female,2001,6.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
7,Rural,Kalutara,63,8,1,5,Female,2005,12.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,65,2,1,1,Male,2002,1.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Kalutara,65,6,1,3,Male,2006,11.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,67,9,1,3,Male,1998,7.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,67,9,1,4,Female,2000,2.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,68,3,1,2,Female,2005,10.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,68,8,1,2,Male,2006,11.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Kalutara,69,2,1,4,Female,1996,6.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Kalutara,72,1,1,5,Female,2006,2.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Kalutara,72,6,1,4,Male,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
8,Rural,Kalutara,73,10,1,3,Female,2006,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Kalutara,74,8,1,3,Male,2005,6.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Kalutara,77,6,1,3,Male,2004,4.0,19,Passed Grade 10,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Rural,Kalutara,77,10,1,3,Female,2008,4.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Kalutara,78,1,1,3,Male,1999,6.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Kalutara,78,1,1,4,Male,2000,9.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Kalutara,78,1,1,5,Male,2004,6.0,19,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Kalutara,78,1,1,6,Male,2007,10.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Kalutara,78,5,1,3,Male,2002,6.0,21,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Kalutara,78,5,1,5,Female,1998,8.0,25,Passed Grade 7,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
8,Rural,Kalutara,79,4,1,3,Female,2000,3.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Rural,Kalutara,79,4,1,4,Female,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Kalutara,80,7,1,3,Male,2004,11.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Kalutara,81,1,1,3,Male,1995,12.0,27,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
9,Rural,Kalutara,81,5,1,2,Male,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,82,4,1,5,Female,2008,4.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,82,9,1,4,Female,1994,7.0,29,Degree ,University,Currently studying/training,1.0,,,,,,,,Employed
9,Rural,Kalutara,83,4,1,1,Male,2000,9.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Kalutara,83,4,1,2,Female,2004,2.0,19,Passed Grade 10,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,83,8,1,3,Male,2002,8.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
9,Rural,Kalutara,83,8,1,5,Female,2007,12.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,84,8,1,3,Female,1995,5.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Kalutara,85,3,1,4,Female,1996,5.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Kalutara,85,10,1,4,Female,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,88,1,1,2,Male,2006,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kalutara,90,3,1,3,Female,1998,8.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed
10,Rural,Kalutara,91,2,1,3,Male,1999,8.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
10,Rural,Kalutara,91,2,1,4,Female,2001,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,91,7,1,3,Male,1994,10.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Kalutara,91,7,1,4,Male,1997,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,92,3,1,3,Male,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,92,3,1,4,Female,2008,8.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,93,1,1,2,Male,2004,6.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,93,1,1,3,Female,1998,8.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
10,Rural,Kalutara,93,1,1,4,Male,2003,7.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Kalutara,93,1,1,5,Male,2008,3.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,93,5,1,3,Male,1997,11.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
10,Rural,Kalutara,93,5,1,4,Female,2003,12.0,19, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Kalutara,93,5,1,5,Male,2005,8.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Estate,Kalutara,94,10,1,2,Female,2006,1.0,17,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Estate,Kalutara,94,10,1,3,Male,2002,10.0,21,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Kalutara,96,7,1,3,Female,1995,1.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Kalutara,96,7,1,4,Female,2000,3.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Kalutara,96,7,1,5,Female,2001,5.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Kalutara,96,7,1,6,Male,1995,11.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,4.0,Not in Labour Force
10,Rural,Kalutara,97,3,1,3,Female,2001,2.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Rural,Kalutara,97,3,1,4,Male,1998,3.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Kalutara,100,6,1,3,Male,2005,8.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Kalutara,100,10,1,3,Male,1997,9.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Kalutara,100,10,1,4,Male,2003,9.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Rural,Kalutara,103,2,1,1,Female,1999,9.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Rural,Kalutara,106,4,1,3,Male,1995,2.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Kalutara,107,6,1,2,Male,2002,9.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kalutara,107,6,1,3,Male,2004,11.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kalutara,107,6,1,4,Male,2008,8.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kalutara,108,1,1,3,Female,2002,9.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kalutara,108,1,1,4,Male,2007,1.0,16,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
11,Rural,Kalutara,108,9,1,4,Male,1997,9.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Kalutara,108,9,1,5,Female,2002,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,5.0,1.0,,Not in Labour Force
11,Rural,Kalutara,108,9,1,6,Female,2002,5.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kalutara,109,4,1,3,Female,1998,11.0,25,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
12,Urban,Kalutara,111,8,1,3,Female,2008,3.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,112,4,1,4,Male,2001,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
12,Rural,Kalutara,112,4,1,5,Female,2006,4.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,112,9,1,3,Female,1999,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,112,9,1,4,Male,2008,1.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,113,4,1,4,Male,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,113,8,1,4,Male,2000,12.0,23,Passed Grade 10,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,114,3,1,2,Male,1998,2.0,25,Passed Grade 8,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
12,Rural,Kalutara,114,3,1,3,Male,2005,10.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,114,10,1,3,Female,2001,7.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,115,6,1,3,Male,1999,2.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
12,Rural,Kalutara,115,6,1,4,Male,2001,2.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,115,6,1,5,Male,2002,10.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,115,6,1,6,Female,2001,10.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,116,1,1,3,Female,2000,1.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,116,1,1,4,Female,2000,1.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,116,1,1,5,Female,2000,1.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,116,1,1,6,Male,2007,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,116,7,1,3,Male,2008,10.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Kalutara,117,9,1,4,Female,2005,2.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Urban,Kalutara,117,9,1,5,Female,2007,8.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,118,1,1,3,Female,1999,8.0,24,Post Graduate Degree/ Diploma ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,118,1,1,4,Male,2001,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kalutara,119,5,1,3,Female,1994,10.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kalutara,119,10,1,3,Male,2000,3.0,23,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
1,Rural,Kandy,2,1,1,2,Female,2000,1.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
1,Rural,Kandy,2,6,1,3,Male,2004,8.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Not studying,2.0,2.0,2.0,1.0,2.0,7.0,1.0,,Not in Labour Force
1,Rural,Kandy,3,1,1,3,Female,2004,9.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,3,7,1,3,Female,2001,3.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,4,2,1,3,Female,1998,7.0,24,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
1,Rural,Kandy,5,2,1,3,Male,1997,12.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,5,6,1,3,Female,1994,12.0,28,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Kandy,5,10,1,3,Male,1999,12.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,5,10,1,4,Female,2004,5.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,6,4,1,3,Female,1993,5.0,29,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Kandy,6,8,1,4,Male,2001,9.0,21,Passed Grade 12,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,6,8,1,5,Male,2006,3.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,7,8,1,3,Male,2001,10.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,8,2,1,3,Female,2006,1.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,Not in Labour Force
1,Rural,Kandy,8,10,1,4,Female,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
1,Rural,Kandy,9,4,1,2,Female,2002,7.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,10,3,1,3,Male,2004,6.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,10,7,1,2,Female,1996,6.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,10,7,1,3,Female,2005,11.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,10,7,1,4,Male,1995,5.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,11,1,1,3,Male,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,11,1,1,4,Female,2001,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,11,9,1,4,Male,1995,1.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Kandy,11,9,1,5,Female,1998,8.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,11,9,1,6,Female,2005,11.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,12,8,1,3,Female,1996,3.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
1,Rural,Kandy,12,8,1,4,Female,2000,2.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Estate,Kandy,13,9,1,3,Female,2005,3.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Kandy,14,8,1,4,Female,1996,4.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Urban,Kandy,15,9,1,1,Male,1996,7.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Urban,Kandy,15,9,1,2,Female,2000,2.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Kandy,16,7,1,3,Female,2006,6.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Kandy,17,8,1,3,Female,2000,11.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
2,Rural,Kandy,17,8,1,4,Male,2003,11.0,19,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
2,Rural,Kandy,18,2,1,3,Female,1995,7.0,27,Degree ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
